date,close
2024-01-10,142.28
2024-01-11,142.08
2024-01-12,142.65
2024-01-16,142.49
2024-01-17,141.47
2024-01-18,143.48
2024-01-19,146.38
2024-01-22,145.99
2024-01-23,147.04
2024-01-24,148.7
2024-01-25,151.87
2024-01-26,152.19
2024-01-29,153.51
2024-01-30,151.46
2024-01-31,140.1
2024-02-01,141.16
2024-02-02,142.38
2024-02-05,143.68
2024-02-06,144.1
2024-02-07,145.54
2024-02-08,145.91
2024-02-09,149.0
2024-02-12,147.53
2024-02-13,145.14
2024-02-14,145.94
2024-02-15,142.77
2024-02-16,140.52
2024-02-20,141.12
2024-02-21,142.55
2024-02-22,144.09
2024-02-23,143.96
2024-02-26,137.57
2024-02-27,138.88
2024-02-28,136.38
2024-02-29,138.46
2024-03-01,137.14
2024-03-04,133.35
2024-03-05,132.67
2024-03-06,131.4
2024-03-07,134.38
2024-03-08,135.41
2024-03-11,137.67
2024-03-12,138.5
2024-03-13,139.79
2024-03-14,143.1
2024-03-15,141.18
2024-03-18,147.68
2024-03-19,147.03
2024-03-20,148.74
2024-03-21,147.6
2024-03-22,150.77
2024-03-25,150.07
2024-03-26,150.67
2024-03-27,150.87
2024-03-28,150.93
2024-04-01,155.49
2024-04-02,154.56
2024-04-03,154.92
2024-04-04,150.53
2024-04-05,152.5
2024-04-08,154.85
2024-04-09,156.6
2024-04-10,156.14
2024-04-11,159.41
2024-04-12,157.73
2024-04-15,154.86
2024-04-16,154.4
2024-04-17,155.47
2024-04-18,156.01
2024-04-19,154.09
2024-04-22,156.28
2024-04-23,158.26
2024-04-24,159.13
2024-04-25,156.0
2024-04-26,171.95
2024-04-29,166.15
2024-04-30,162.78
2024-05-01,163.86
2024-05-02,166.62
2024-05-03,167.24
2024-05-06,168.1
2024-05-07,171.25
2024-05-08,169.38
2024-05-09,169.96
2024-05-10,168.65
2024-05-13,169.14
2024-05-14,170.34
2024-05-15,172.51
2024-05-16,174.18
2024-05-17,176.06
2024-05-20,176.92
2024-05-21,177.85
2024-05-22,176.38
2024-05-23,173.55
2024-05-24,174.99
2024-05-28,176.4
2024-05-29,175.9
2024-05-30,172.11
2024-05-31,172.5
2024-06-03,173.17
2024-06-04,173.79
2024-06-05,175.41
2024-06-06,176.73
2024-06-07,174.46
2024-06-10,175.01
2024-06-11,176.62
2024-06-12,177.79
2024-06-13,175.16
2024-06-14,176.79
2024-06-17,177.24
2024-06-18,175.09
2024-06-20,176.3
2024-06-21,179.63
2024-06-24,179.22
2024-06-25,184.03
2024-06-26,183.88
2024-06-27,185.41
2024-06-28,182.15
2024-07-01,182.99
2024-07-02,185.24
2024-07-03,185.82
2024-07-05,190.6
2024-07-08,189.03
2024-07-09,188.98
2024-07-10,191.18
2024-07-11,185.57
2024-07-12,185.07
2024-07-15,186.53
2024-07-16,183.92
2024-07-17,181.02
2024-07-18,177.69
2024-07-19,177.66
2024-07-22,181.67
2024-07-23,181.79
2024-07-24,172.63
2024-07-25,167.28
2024-07-26,167.0
2024-07-29,169.53
2024-07-30,170.29
2024-07-31,171.54
2024-08-01,170.76
2024-08-02,166.66
2024-08-05,159.25
2024-08-06,158.29
2024-08-07,158.94
2024-08-08,162.03
2024-08-09,163.67
2024-08-12,162.29
2024-08-13,164.16
2024-08-14,160.37
2024-08-15,161.3
2024-08-16,162.96
2024-08-19,166.67
2024-08-20,167.18
2024-08-21,165.85
2024-08-22,163.8
2024-08-23,165.62
2024-08-26,166.16
2024-08-27,164.68
2024-08-28,162.85
2024-08-29,161.78
2024-08-30,163.38
2024-09-03,157.36
2024-09-04,156.45
2024-09-05,157.24
2024-09-06,150.92
2024-09-09,148.71
2024-09-10,148.66
2024-09-11,151.16
2024-09-12,154.69
2024-09-13,157.46
2024-09-16,158.06
2024-09-17,159.32
2024-09-18,159.81
2024-09-19,162.14
2024-09-20,163.59
2024-09-23,161.85
2024-09-24,162.29
2024-09-25,161.49
2024-09-26,162.73
2024-09-27,163.95
2024-09-30,165.85
2024-10-01,166.99
2024-10-02,165.86
2024-10-03,165.86
2024-10-04,167.06
2024-10-07,162.98
2024-10-08,164.38
2024-10-09,161.86
2024-10-10,162.08
2024-10-11,163.24
2024-10-14,164.96
2024-10-15,165.46
2024-10-16,165.16
2024-10-17,162.93
2024-10-18,163.42
2024-10-21,164.07
2024-10-22,165.14
2024-10-23,162.78
