date,close
2024-01-10,672.76
2024-01-11,673.58
2024-01-12,683.24
2024-01-16,681.49
2024-01-17,684.19
2024-01-18,687.31
2024-01-19,694.97
2024-01-22,692.51
2024-01-23,687.59
2024-01-24,686.51
2024-01-25,679.9
2024-01-26,686.88
2024-01-29,694.01
2024-01-30,700.74
2024-01-31,694.88
2024-02-01,704.48
2024-02-02,709.48
2024-02-05,711.16
2024-02-06,710.79
2024-02-07,719.78
2024-02-08,724.16
2024-02-09,723.4
2024-02-12,722.41
2024-02-13,714.25
2024-02-14,722.18
2024-02-15,724.51
2024-02-16,723.99
2024-02-20,725.69
2024-02-21,723.02
2024-02-22,734.4
2024-02-23,737.93
2024-02-26,745.35
2024-02-27,744.71
2024-02-28,747.96
2024-02-29,743.89
2024-03-01,749.44
2024-03-04,759.18
2024-03-05,759.95
2024-03-06,773.24
2024-03-07,785.59
2024-03-08,725.56
2024-03-11,714.08
2024-03-12,736.88
2024-03-13,734.2
2024-03-14,731.95
2024-03-15,725.63
2024-03-18,731.54
2024-03-19,732.17
2024-03-20,740.72
2024-03-21,742.56
2024-03-22,734.8
2024-03-25,730.96
2024-03-26,730.98
2024-03-27,732.08
2024-03-28,732.63
2024-04-01,721.24
2024-04-02,711.3
2024-04-03,705.69
2024-04-04,704.88
2024-04-05,713.72
2024-04-08,711.81
2024-04-09,718.59
2024-04-10,722.58
2024-04-11,732.35
2024-04-12,731.31
2024-04-15,718.28
2024-04-16,715.97
2024-04-17,715.19
2024-04-18,711.25
2024-04-19,709.51
2024-04-22,715.46
2024-04-23,722.68
2024-04-24,723.89
2024-04-25,721.86
2024-04-26,729.18
2024-04-29,726.33
2024-04-30,722.9
2024-05-01,722.22
2024-05-02,732.44
2024-05-03,743.9
2024-05-06,756.45
2024-05-07,771.31
2024-05-08,763.41
2024-05-09,779.04
2024-05-10,787.19
2024-05-13,775.15
2024-05-14,777.9
2024-05-15,787.04
2024-05-16,793.07
2024-05-17,795.81
2024-05-20,793.0
2024-05-21,800.93
2024-05-22,801.86
2024-05-23,796.34
2024-05-24,809.73
2024-05-28,813.17
2024-05-29,806.52
2024-05-30,815.34
2024-05-31,809.89
2024-06-03,815.39
2024-06-04,827.39
2024-06-05,834.3
