date,close
2024-01-10,264.56
2024-01-11,264.03
2024-01-12,264.17
2024-01-16,265.24
2024-01-17,266.63
2024-01-18,268.14
2024-01-19,270.9
2024-01-22,271.2
2024-01-23,271.26
2024-01-24,271.65
2024-01-25,272.61
2024-01-26,267.94
2024-01-29,273.66
2024-01-30,277.15
2024-01-31,273.26
2024-02-01,277.05
2024-02-02,277.18
2024-02-05,275.58
2024-02-06,276.76
2024-02-07,279.39
2024-02-08,275.78
2024-02-09,276.43
2024-02-12,275.07
2024-02-13,275.81
2024-02-14,277.56
2024-02-15,280.98
2024-02-16,278.56
2024-02-20,275.15
2024-02-21,276.76
2024-02-22,283.75
2024-02-23,283.6
2024-02-26,284.15
2024-02-27,283.17
2024-02-28,285.63
2024-02-29,282.64
2024-03-01,283.16
2024-03-04,280.53
2024-03-05,279.38
2024-03-06,280.43
2024-03-07,278.26
2024-03-08,280.04
2024-03-11,280.56
2024-03-12,283.92
2024-03-13,285.14
2024-03-14,286.41
2024-03-15,283.04
2024-03-18,285.05
2024-03-19,287.35
2024-03-20,289.28
2024-03-21,290.37
2024-03-22,283.26
2024-03-25,281.21
2024-03-26,280.6
2024-03-27,279.02
2024-03-28,279.08
2024-04-01,278.28
2024-04-02,278.44
2024-04-03,276.96
2024-04-04,274.0
2024-04-05,277.14
2024-04-08,277.76
2024-04-09,276.72
2024-04-10,274.48
2024-04-11,275.68
2024-04-12,275.96
2024-04-15,271.28
2024-04-16,271.35
2024-04-17,272.69
2024-04-18,271.37
2024-04-19,269.78
2024-04-22,272.33
2024-04-23,274.11
2024-04-24,275.02
2024-04-25,275.16
2024-04-26,274.52
2024-04-29,271.84
2024-04-30,268.61
2024-05-01,267.32
2024-05-02,267.61
2024-05-03,268.49
2024-05-06,272.67
2024-05-07,276.46
2024-05-08,277.19
2024-05-09,278.54
2024-05-10,280.74
2024-05-13,279.39
2024-05-14,277.74
2024-05-15,281.5
2024-05-16,279.84
2024-05-17,280.1
2024-05-20,278.54
2024-05-21,275.95
2024-05-22,275.58
2024-05-23,274.23
2024-05-24,274.49
2024-05-28,270.98
2024-05-29,268.86
2024-05-30,271.3
2024-05-31,272.46
2024-06-03,270.38
2024-06-04,272.42
2024-06-05,274.5
2024-06-06,277.04
2024-06-07,278.67
2024-06-10,275.04
2024-06-11,274.67
2024-06-12,270.32
2024-06-13,271.19
2024-06-14,270.66
2024-06-17,271.17
2024-06-18,273.62
2024-06-20,276.82
2024-06-21,275.22
2024-06-24,276.3
2024-06-25,273.53
2024-06-26,273.6
2024-06-27,266.59
2024-06-28,262.47
2024-07-01,263.24
2024-07-02,268.23
2024-07-03,268.99
2024-07-05,270.36
2024-07-08,266.4
2024-07-09,265.44
2024-07-10,263.0
2024-07-11,262.55
2024-07-12,265.74
2024-07-15,268.45
2024-07-16,269.25
2024-07-17,272.7
2024-07-18,269.15
2024-07-19,265.46
2024-07-22,267.71
2024-07-23,264.79
2024-07-24,254.17
2024-07-25,253.74
2024-07-26,259.46
2024-07-29,261.6
2024-07-30,263.1
2024-07-31,265.67
2024-08-01,265.93
2024-08-02,266.58
2024-08-05,256.44
2024-08-06,258.26
2024-08-07,256.52
2024-08-08,259.83
2024-08-09,259.76
2024-08-12,259.89
2024-08-13,260.13
2024-08-14,261.14
2024-08-15,266.8
2024-08-16,267.38
2024-08-19,266.47
2024-08-20,268.04
2024-08-21,268.2
2024-08-22,267.94
2024-08-23,267.44
2024-08-26,268.21
2024-08-27,270.72
2024-08-28,269.19
2024-08-29,274.32
2024-08-30,276.37
2024-09-03,278.54
2024-09-04,280.49
2024-09-05,278.62
2024-09-06,279.37
2024-09-09,285.61
2024-09-10,285.34
2024-09-11,283.96
2024-09-12,285.37
2024-09-13,287.35
2024-09-16,290.48
2024-09-17,291.56
2024-09-18,288.48
2024-09-19,285.24
2024-09-20,284.77
2024-09-23,288.63
2024-09-24,272.78
2024-09-25,269.63
2024-09-26,271.69
2024-09-27,275.17
2024-09-30,274.95
2024-10-01,277.6
2024-10-02,277.0
2024-10-03,276.86
2024-10-04,277.93
2024-10-07,273.79
2024-10-08,274.96
2024-10-09,276.93
2024-10-10,277.47
2024-10-11,277.84
2024-10-14,280.68
2024-10-15,279.29
2024-10-16,287.52
2024-10-17,290.39
2024-10-18,290.62
2024-10-21,286.85
2024-10-22,284.79
2024-10-23,283.76
2024-10-24,283.22
2024-10-25,281.73
2024-10-28,284.19
2024-10-29,281.88
2024-10-30,290.16
2024-10-31,289.85
2024-11-01,290.74
2024-11-04,291.85
2024-11-05,293.29
2024-11-06,307.4
