date,close
2024-01-10,98.69
2024-01-11,98.67
2024-01-12,99.95
2024-01-16,97.69
2024-01-17,96.98
2024-01-18,96.8
2024-01-19,96.95
2024-01-22,96.82
2024-01-23,97.91
2024-01-24,99.6
2024-01-25,102.13
2024-01-26,103.0
2024-01-29,103.13
2024-01-30,104.85
2024-01-31,102.81
2024-02-01,102.39
2024-02-02,101.97
2024-02-05,101.55
2024-02-06,102.25
2024-02-07,102.22
2024-02-08,103.97
2024-02-09,101.77
2024-02-12,103.17
2024-02-13,101.34
2024-02-14,100.84
2024-02-15,103.73
2024-02-16,103.73
2024-02-20,102.75
2024-02-21,104.85
2024-02-22,104.76
2024-02-23,103.84
2024-02-26,104.25
2024-02-27,104.03
2024-02-28,104.32
2024-02-29,104.52
2024-03-01,105.84
2024-03-04,104.36
2024-03-05,105.64
2024-03-06,106.77
2024-03-07,107.37
2024-03-08,108.38
2024-03-11,109.02
2024-03-12,108.32
2024-03-13,109.53
2024-03-14,111.47
2024-03-15,111.27
2024-03-18,112.3
2024-03-19,113.09
2024-03-20,112.99
2024-03-21,113.49
2024-03-22,113.49
2024-03-25,114.65
2024-03-26,113.79
2024-03-27,114.97
2024-03-28,116.24
2024-04-01,116.99
2024-04-02,119.28
2024-04-03,119.3
2024-04-04,119.72
2024-04-05,121.37
2024-04-08,120.55
2024-04-09,121.18
2024-04-10,122.2
2024-04-11,121.79
2024-04-12,120.37
2024-04-15,119.68
2024-04-16,118.69
2024-04-17,118.63
2024-04-18,118.52
2024-04-19,119.88
2024-04-22,120.56
2024-04-23,121.03
2024-04-24,121.05
2024-04-25,121.33
2024-04-26,117.96
2024-04-29,119.64
2024-04-30,118.27
2024-05-01,116.03
2024-05-02,116.24
2024-05-03,116.0
2024-05-06,116.75
2024-05-07,116.17
2024-05-08,116.15
2024-05-09,118.44
2024-05-10,117.96
2024-05-13,117.91
2024-05-14,117.67
2024-05-15,118.58
2024-05-16,117.87
2024-05-17,119.64
2024-05-20,118.67
2024-05-21,117.85
2024-05-22,115.48
2024-05-23,113.51
2024-05-24,113.42
2024-05-28,114.86
2024-05-29,113.63
2024-05-30,113.99
2024-05-31,117.26
2024-06-03,114.45
2024-06-04,112.67
2024-06-05,113.12
2024-06-06,113.97
2024-06-07,112.75
2024-06-10,113.08
2024-06-11,112.17
2024-06-12,110.93
2024-06-13,110.04
2024-06-14,109.11
2024-06-17,108.36
2024-06-18,109.38
2024-06-20,111.74
2024-06-21,110.76
2024-06-24,114.05
2024-06-25,114.37
2024-06-26,114.41
2024-06-27,114.9
2024-06-28,115.12
2024-07-01,114.96
2024-07-02,114.18
2024-07-03,114.76
2024-07-05,113.37
2024-07-08,112.18
2024-07-09,110.94
2024-07-10,111.92
2024-07-11,113.25
2024-07-12,113.27
2024-07-15,115.21
2024-07-16,116.04
2024-07-17,117.64
2024-07-18,118.8
2024-07-19,116.07
2024-07-22,115.27
2024-07-23,113.41
2024-07-24,115.01
2024-07-25,117.43
2024-07-26,117.33
2024-07-29,116.1
2024-07-30,118.17
2024-07-31,118.59
2024-08-01,116.95
2024-08-02,116.88
2024-08-05,114.77
2024-08-06,114.16
2024-08-07,115.68
2024-08-08,117.89
2024-08-09,118.85
2024-08-12,119.0
2024-08-13,117.86
2024-08-14,118.95
2024-08-15,118.73
2024-08-16,118.17
2024-08-19,118.53
2024-08-20,114.58
2024-08-21,113.85
2024-08-22,114.73
2024-08-23,116.32
2024-08-26,118.81
2024-08-27,117.68
2024-08-28,116.52
2024-08-29,118.13
2024-08-30,117.94
2024-09-03,115.47
2024-09-04,114.06
2024-09-05,113.17
2024-09-06,112.64
2024-09-09,115.01
2024-09-10,110.82
2024-09-11,109.72
2024-09-12,111.23
2024-09-13,111.15
2024-09-16,112.71
2024-09-17,114.18
2024-09-18,114.58
2024-09-19,116.0
2024-09-20,115.27
2024-09-23,117.36
2024-09-24,117.05
2024-09-25,114.77
2024-09-26,112.8
2024-09-27,115.82
2024-09-30,117.22
2024-10-01,119.93
2024-10-02,121.52
2024-10-03,122.58
2024-10-04,124.83
2024-10-07,125.37
2024-10-08,122.04
2024-10-09,122.09
2024-10-10,123.14
2024-10-11,123.61
2024-10-14,124.08
2024-10-15,120.35
2024-10-16,120.66
2024-10-17,120.35
2024-10-18,120.01
2024-10-21,120.08
2024-10-22,120.7
2024-10-23,120.27
2024-10-24,119.59
2024-10-25,119.49
2024-10-28,118.9
2024-10-29,117.28
2024-10-30,116.69
2024-10-31,116.78
2024-11-01,114.95
2024-11-04,118.61
2024-11-05,118.96
2024-11-06,121.0
2024-11-07,121.15
2024-11-08,121.11
2024-11-11,120.47
2024-11-12,120.35
2024-11-13,121.47
2024-11-14,120.56
2024-11-15,119.31
2024-11-18,120.31
2024-11-19,118.63
2024-11-20,120.32
2024-11-21,121.93
2024-11-22,121.79
2024-11-25,119.97
2024-11-26,117.97
2024-11-27,117.66
2024-11-29,117.96
2024-12-02,117.85
2024-12-03,117.67
2024-12-04,114.28
2024-12-05,114.78
2024-12-06,113.57
2024-12-09,112.9
2024-12-10,112.67
2024-12-11,111.92
2024-12-12,111.82
2024-12-13,110.84
2024-12-16,108.47
2024-12-17,108.01
2024-12-18,106.42
2024-12-19,105.51
2024-12-20,105.87
2024-12-23,106.3
2024-12-24,106.4
2024-12-26,106.49
2024-12-27,106.48
2024-12-30,105.76
2024-12-31,107.57
2025-01-02,107.31
2025-01-03,107.86
2025-01-06,107.74
2025-01-07,108.75
2025-01-08,106.93
2025-01-10,106.54
2025-01-13,109.29
2025-01-14,109.72
2025-01-15,111.51
2025-01-16,111.32
2025-01-17,112.32
2025-01-21,111.47
2025-01-22,109.53
2025-01-23,110.15
2025-01-24,108.66
2025-01-27,110.17
2025-01-28,108.04
2025-01-29,108.67
2025-01-30,109.57
2025-01-31,106.83
2025-02-03,107.09
2025-02-04,109.96
2025-02-05,109.88
2025-02-06,108.43
2025-02-07,108.89
2025-02-10,110.97
2025-02-11,111.67
2025-02-12,107.35
2025-02-13,108.13
2025-02-14,108.24
2025-02-18,110.14
2025-02-19,110.3
2025-02-20,112.0
2025-02-21,110.69
2025-02-24,111.27
2025-02-25,109.73
2025-02-26,109.46
2025-02-27,110.15
2025-02-28,111.33
2025-03-03,107.76
2025-03-04,107.54
2025-03-05,105.44
2025-03-06,107.62
2025-03-07,109.02
2025-03-10,111.8
2025-03-11,109.16
2025-03-12,109.13
2025-03-13,108.67
2025-03-14,111.9
2025-03-17,113.76
2025-03-18,113.64
2025-03-19,115.41
2025-03-20,115.9
2025-03-21,115.5
2025-03-24,115.8
2025-03-25,116.59
2025-03-26,118.27
2025-03-27,117.89
2025-03-28,117.73
2025-03-31,118.93
2025-04-01,119.04
2025-04-02,118.67
2025-04-03,112.43
2025-04-04,104.34
2025-04-07,102.94
2025-04-08,100.77
2025-04-09,105.8
2025-04-10,99.93
2025-04-11,103.14
2025-04-14,103.39
2025-04-15,103.1
2025-04-16,104.19
2025-04-17,106.92
2025-04-21,105.35
2025-04-22,108.3
2025-04-23,107.37
2025-04-24,108.63
2025-04-25,108.57
2025-04-28,108.63
2025-04-29,108.36
2025-04-30,105.63
2025-05-01,105.78
2025-05-02,106.21
2025-05-05,103.27
2025-05-06,104.71
2025-05-07,104.61
2025-05-08,106.07
2025-05-09,107.31
2025-05-12,109.16
2025-05-13,109.46
2025-05-14,108.48
2025-05-15,108.58
2025-05-16,108.19
2025-05-19,106.47
2025-05-20,104.95
2025-05-21,103.66
2025-05-22,102.97
2025-05-23,103.03
2025-05-27,103.52
2025-05-28,102.11
2025-05-29,102.69
2025-05-30,102.3
2025-06-02,103.05
2025-06-03,103.8
2025-06-04,102.3
2025-06-05,101.83
2025-06-06,104.27
2025-06-09,104.97
2025-06-10,107.22
2025-06-11,109.31
2025-06-12,109.73
2025-06-13,112.12
2025-06-16,112.48
2025-06-17,114.0
2025-06-18,113.19
2025-06-20,114.7
2025-06-23,111.74
2025-06-24,108.34
2025-06-25,108.37
2025-06-26,109.99
2025-06-27,109.38
2025-06-30,107.8
2025-07-01,109.24
2025-07-02,111.05
2025-07-03,112.2
2025-07-07,111.11
2025-07-08,114.19
2025-07-09,113.8
2025-07-10,114.93
2025-07-11,115.43
2025-07-14,113.92
2025-07-15,112.91
2025-07-16,112.23
2025-07-17,111.66
2025-07-18,107.77
2025-07-21,108.05
2025-07-22,108.54
2025-07-23,109.93
2025-07-24,110.79
2025-07-25,110.4
2025-07-28,111.44
2025-07-29,112.88
2025-07-30,111.9
2025-07-31,111.64
2025-08-01,109.64
2025-08-04,107.37
2025-08-05,107.24
2025-08-06,106.51
2025-08-07,105.95
2025-08-08,106.8
2025-08-11,105.83
2025-08-12,106.13
2025-08-13,107.6
2025-08-14,107.38
2025-08-15,106.49
2025-08-18,106.72
2025-08-19,107.42
2025-08-20,108.53
2025-08-21,109.23
2025-08-22,111.28
2025-08-25,111.74
2025-08-26,111.49
2025-08-27,112.75
2025-08-28,113.35
2025-08-29,114.29
2025-09-02,114.69
2025-09-03,111.91
2025-09-04,112.4
2025-09-05,109.23
2025-09-08,109.85
2025-09-09,110.65
2025-09-10,112.5
2025-09-11,112.14
2025-09-12,112.16
2025-09-15,112.35
2025-09-16,114.68
2025-09-17,115.29
2025-09-18,113.93
2025-09-19,112.82
2025-09-22,112.02
2025-09-23,113.95
2025-09-24,114.56
2025-09-25,115.59
2025-09-26,117.22
2025-09-29,114.22
2025-09-30,112.75
2025-10-01,111.99
2025-10-02,111.29
2025-10-03,113.26
2025-10-06,114.2
2025-10-07,114.26
2025-10-08,114.02
2025-10-09,112.91
2025-10-10,110.73
2025-10-13,112.24
2025-10-14,112.29
2025-10-15,111.61
2025-10-16,110.64
2025-10-17,112.24
2025-10-20,112.7
2025-10-21,112.71
2025-10-22,114.71
2025-10-23,115.98
2025-10-24,115.39
2025-10-27,115.94
2025-10-28,115.03
2025-10-29,116.45
2025-10-30,114.69
2025-10-31,114.36
2025-11-03,113.76
2025-11-04,114.14
2025-11-05,113.68
2025-11-06,114.5
2025-11-07,117.22
2025-11-10,118.22
2025-11-11,119.78
2025-11-12,118.12
2025-11-13,118.79
2025-11-14,119.29
2025-11-17,117.68
2025-11-18,119.03
2025-11-19,117.35
2025-11-20,117.02
2025-11-21,117.08
2025-11-24,115.97
2025-11-25,114.51
2025-11-26,114.77
2025-11-28,115.92
2025-12-01,116.63
2025-12-02,115.38
2025-12-03,117.8
2025-12-04,117.14
2025-12-05,116.54
2025-12-08,115.98
2025-12-09,118.25
2025-12-10,119.54
2025-12-11,119.54
2025-12-12,118.82
2025-12-15,117.76
2025-12-16,114.68
2025-12-17,117.41
2025-12-18,116.54
2025-12-19,116.69
2025-12-22,118.15
2025-12-23,119.42
2025-12-24,119.22
2025-12-26,119.11
2025-12-29,120.53
2025-12-30,120.99
2025-12-31,120.34
2026-01-02,122.65
2026-01-05,125.36
2026-01-06,121.05
2026-01-07,118.49
2026-01-08,122.91
2026-01-09,123.905
