date,close
2024-01-10,356.8
2024-01-11,356.53
2024-01-12,355.71
2024-01-16,358.43
2024-01-17,355.7
2024-01-18,357.9
2024-01-19,362.41
2024-01-22,356.69
2024-01-23,350.78
2024-01-24,347.27
2024-01-25,350.97
2024-01-26,355.3
2024-01-29,355.7
2024-01-30,357.1
2024-01-31,352.96
2024-02-01,360.07
2024-02-02,357.23
2024-02-05,355.14
2024-02-06,356.25
2024-02-07,362.69
2024-02-08,363.72
2024-02-09,363.15
2024-02-12,365.45
2024-02-13,357.59
2024-02-14,358.23
2024-02-15,361.08
2024-02-16,362.35
2024-02-20,362.57
2024-02-21,364.13
2024-02-22,371.34
2024-02-23,371.96
2024-02-26,371.6
2024-02-27,375.56
2024-02-28,377.61
2024-02-29,380.61
2024-03-01,384.45
2024-03-04,380.37
2024-03-05,378.45
2024-03-06,377.44
2024-03-07,376.55
2024-03-08,373.35
2024-03-11,371.52
2024-03-12,374.54
2024-03-13,378.99
2024-03-14,375.27
2024-03-15,373.23
2024-03-18,371.91
2024-03-19,379.41
2024-03-20,384.41
2024-03-21,395.2
2024-03-22,390.28
2024-03-25,383.51
2024-03-26,379.93
2024-03-27,385.89
2024-03-28,383.6
2024-04-01,368.03
2024-04-02,363.0
2024-04-03,359.9
2024-04-04,357.68
2024-04-05,357.87
2024-04-08,362.05
2024-04-09,361.42
2024-04-10,350.56
2024-04-11,347.37
2024-04-12,342.87
2024-04-15,337.93
2024-04-16,334.83
2024-04-17,332.83
2024-04-18,332.89
2024-04-19,335.36
2024-04-22,336.11
2024-04-23,339.0
2024-04-24,333.01
2024-04-25,331.98
2024-04-26,335.09
2024-04-29,336.8
2024-04-30,334.22
2024-05-01,331.97
2024-05-02,335.53
2024-05-03,342.85
2024-05-06,342.29
2024-05-07,340.69
2024-05-08,338.83
2024-05-09,347.44
2024-05-10,346.43
2024-05-13,340.96
2024-05-14,340.5
2024-05-15,348.67
2024-05-16,342.73
2024-05-17,344.21
2024-05-20,337.82
2024-05-21,336.15
2024-05-22,330.59
2024-05-23,326.89
2024-05-24,325.1
2024-05-28,328.7
2024-05-29,325.91
2024-05-30,329.18
2024-05-31,334.87
2024-06-03,328.01
2024-06-04,328.26
2024-06-05,330.26
2024-06-06,331.1
2024-06-07,327.03
2024-06-10,332.56
2024-06-11,335.72
2024-06-12,344.14
2024-06-13,347.88
2024-06-14,346.84
2024-06-17,349.5
2024-06-18,353.87
2024-06-20,353.44
2024-06-21,355.8
2024-06-24,350.88
2024-06-25,338.32
2024-06-26,341.82
2024-06-27,341.49
2024-06-28,344.24
2024-07-01,336.19
2024-07-02,334.97
2024-07-03,333.64
2024-07-05,334.58
2024-07-08,339.6
2024-07-09,337.09
2024-07-10,344.18
2024-07-11,353.79
2024-07-12,359.77
2024-07-15,358.46
2024-07-16,369.12
2024-07-17,371.89
2024-07-18,366.08
2024-07-19,363.36
2024-07-22,363.25
2024-07-23,359.62
2024-07-24,350.31
2024-07-25,353.29
2024-07-26,359.51
2024-07-29,361.67
2024-07-30,363.69
2024-07-31,368.16
2024-08-01,358.58
2024-08-02,355.43
2024-08-05,350.01
2024-08-06,353.91
2024-08-07,342.4
2024-08-08,348.34
2024-08-09,348.64
2024-08-12,345.81
2024-08-13,350.07
2024-08-14,355.66
2024-08-15,360.07
2024-08-16,362.06
2024-08-19,363.07
2024-08-20,367.27
2024-08-21,370.46
2024-08-22,365.36
2024-08-23,375.59
2024-08-26,374.11
2024-08-27,373.18
2024-08-28,372.69
2024-08-29,367.06
2024-08-30,368.5
2024-09-03,364.74
2024-09-04,364.67
2024-09-05,361.85
2024-09-06,360.05
2024-09-09,365.52
2024-09-10,370.87
2024-09-11,370.49
2024-09-12,374.43
2024-09-13,379.99
2024-09-16,382.01
2024-09-17,383.24
2024-09-18,384.01
2024-09-19,390.34
2024-09-20,389.86
2024-09-23,391.96
2024-09-24,400.66
2024-09-25,396.93
2024-09-26,396.7
2024-09-27,399.53
2024-09-30,405.2
2024-10-01,409.05
2024-10-02,411.26
2024-10-03,411.58
2024-10-04,408.36
2024-10-07,408.06
2024-10-08,414.18
2024-10-09,416.07
2024-10-10,409.96
2024-10-11,411.9
2024-10-14,415.42
2024-10-15,415.58
2024-10-16,418.61
2024-10-17,415.6
2024-10-18,415.0
2024-10-21,406.4
2024-10-22,401.85
2024-10-23,399.64
2024-10-24,402.68
2024-10-25,398.91
2024-10-28,402.89
2024-10-29,395.07
2024-10-30,392.52
2024-10-31,393.75
2024-11-01,392.59
2024-11-04,395.57
2024-11-05,400.09
2024-11-06,388.37
2024-11-07,399.44
2024-11-08,405.9
2024-11-11,408.29
2024-11-12,403.08
2024-11-13,410.19
2024-11-14,405.72
2024-11-15,408.18
2024-11-18,410.44
2024-11-19,406.8
2024-11-20,400.0
2024-11-21,410.45
2024-11-22,420.0
2024-11-25,428.67
2024-11-26,429.52
2024-11-27,427.19
2024-11-29,429.13
2024-12-02,426.96
2024-12-03,429.35
2024-12-04,427.92
2024-12-05,426.54
2024-12-06,431.37
2024-12-09,429.18
2024-12-10,422.59
2024-12-11,421.38
2024-12-12,414.42
2024-12-13,416.98
2024-12-16,410.71
2024-12-17,408.47
2024-12-18,393.82
2024-12-19,385.02
2024-12-20,392.6
2024-12-23,392.45
2024-12-24,396.14
2024-12-26,395.14
2024-12-27,392.86
2024-12-30,389.43
2024-12-31,388.99
2025-01-02,388.46
2025-01-03,389.18
2025-01-06,389.37
2025-01-07,384.23
2025-01-08,387.2
2025-01-10,389.89
2025-01-13,389.18
2025-01-14,392.78
2025-01-15,406.09
2025-01-16,409.33
2025-01-17,409.38
2025-01-21,418.43
2025-01-22,410.1
2025-01-23,414.39
2025-01-24,414.5
2025-01-27,424.87
2025-01-28,418.83
2025-01-29,413.42
2025-01-30,414.5
2025-01-31,411.98
2025-02-03,408.76
2025-02-04,411.49
2025-02-05,413.82
2025-02-06,414.16
2025-02-07,407.37
2025-02-10,413.99
2025-02-11,416.36
2025-02-12,407.14
2025-02-13,412.43
2025-02-14,409.5
2025-02-18,403.31
2025-02-19,395.43
2025-02-20,394.64
2025-02-21,385.3
2025-02-24,382.42
2025-02-25,393.29
2025-02-26,390.48
2025-02-27,390.27
2025-02-28,396.6
2025-03-03,389.69
2025-03-04,381.68
2025-03-05,386.35
2025-03-06,381.73
2025-03-07,376.8
2025-03-10,374.65
2025-03-11,368.16
2025-03-12,364.73
2025-03-13,347.25
2025-03-14,351.31
2025-03-17,354.13
2025-03-18,349.57
2025-03-19,353.42
2025-03-20,355.52
2025-03-21,351.15
2025-03-24,363.77
2025-03-25,360.99
2025-03-26,362.13
2025-03-27,362.73
2025-03-28,358.15
2025-03-31,366.49
2025-04-01,365.52
2025-04-02,370.89
2025-04-03,355.91
2025-04-04,353.9
2025-04-07,341.51
2025-04-08,335.24
2025-04-09,355.39
2025-04-10,353.62
2025-04-11,353.86
2025-04-14,357.2
2025-04-15,354.11
2025-04-16,345.99
2025-04-17,355.06
2025-04-21,346.9
2025-04-22,354.43
2025-04-23,356.42
2025-04-24,359.64
2025-04-25,357.58
2025-04-28,356.92
2025-04-29,359.0
2025-04-30,360.49
2025-05-01,358.3
2025-05-02,364.52
2025-05-05,361.73
2025-05-06,359.38
2025-05-07,362.75
2025-05-08,364.86
2025-05-09,362.71
2025-05-12,376.59
2025-05-13,373.6
2025-05-14,372.81
2025-05-15,378.63
2025-05-16,380.78
2025-05-19,379.38
2025-05-20,377.05
2025-05-21,370.84
2025-05-22,366.13
2025-05-23,362.71
2025-05-27,370.4
2025-05-28,368.06
2025-05-29,368.29
2025-05-30,368.29
2025-06-02,367.96
2025-06-03,373.08
2025-06-04,372.4
2025-06-05,369.28
2025-06-06,367.33
2025-06-09,365.2
2025-06-10,367.91
2025-06-11,360.46
2025-06-12,363.16
2025-06-13,354.66
2025-06-16,353.56
2025-06-17,348.78
2025-06-18,347.03
2025-06-20,349.62
2025-06-23,356.96
2025-06-24,360.42
2025-06-25,361.86
2025-06-26,363.5
