date,close
2024-01-10,54.35
2024-01-11,54.82
2024-01-12,54.71
2024-01-16,56.38
2024-01-17,56.05
2024-01-18,57.11
2024-01-19,59.49
2024-01-22,59.65
2024-01-23,59.87
2024-01-24,61.36
2024-01-25,61.62
2024-01-26,61.03
2024-01-29,62.47
2024-01-30,62.77
2024-01-31,61.53
2024-02-01,63.03
2024-02-02,66.16
2024-02-05,69.33
2024-02-06,68.22
2024-02-07,70.1
2024-02-08,69.64
2024-02-09,72.13
2024-02-12,72.25
2024-02-13,72.13
2024-02-14,73.9
2024-02-15,72.66
2024-02-16,72.61
2024-02-20,69.45
2024-02-21,67.47
2024-02-22,78.54
2024-02-23,78.82
2024-02-26,79.09
2024-02-27,78.7
2024-02-28,77.66
2024-02-29,79.11
2024-03-01,82.28
2024-03-04,85.24
2024-03-05,85.96
2024-03-06,88.7
2024-03-07,92.67
2024-03-08,87.53
2024-03-11,85.77
2024-03-12,91.91
2024-03-13,90.89
2024-03-14,87.94
2024-03-15,87.84
2024-03-18,88.46
2024-03-19,89.4
2024-03-20,90.37
2024-03-21,91.44
2024-03-22,94.29
2024-03-25,95.0
2024-03-26,92.56
2024-03-27,90.25
2024-03-28,90.36
2024-04-01,90.36
2024-04-02,89.45
2024-04-03,88.96
2024-04-04,85.91
2024-04-05,88.01
2024-04-08,87.13
2024-04-09,85.35
2024-04-10,87.04
2024-04-11,90.62
2024-04-12,88.19
2024-04-15,86.0
2024-04-16,87.42
2024-04-17,84.04
2024-04-18,84.67
2024-04-19,76.2
2024-04-22,79.52
2024-04-23,82.42
2024-04-24,79.68
2024-04-25,82.63
2024-04-26,87.74
2024-04-29,87.76
2024-04-30,86.4
2024-05-01,83.04
2024-05-02,85.82
2024-05-03,88.79
2024-05-06,92.14
2024-05-07,90.55
2024-05-08,90.41
2024-05-09,88.75
2024-05-10,89.88
2024-05-13,90.4
2024-05-14,91.36
2024-05-15,94.63
2024-05-16,94.36
2024-05-17,92.48
2024-05-20,94.78
2024-05-21,95.39
2024-05-22,94.95
2024-05-23,103.8
2024-05-24,106.47
